sentence	label
"A timeless classic!"	1
"Terrible script, way too long."	0
"Brilliantly acted and directed."	1
Poor plot, amateur acting.	0
Exciting! "The Matrix" is a must-watch!	1
Poorly made. Save your money.	0
Unconvincing characters.	0
Loved it! Highly entertaining.	1
Terrible plot, boring characters.	0
"Unique! Absolutely phenomenal!"	1
Unengaging, cheesy dialogue.	0
Terrible! Avoid.	0
"Incredible! Loved every minute!"	1
Terrible acting, awful script.	0
Unimaginative and predictable.	0
A complete disaster.	0
"Amazing! Highly recommend!"	1
"Stunning! A real masterpiece."	1
"An amazing, must-see movie!"	1
"Incredible cinematography and captivating story."	1
Poorly written and acted.	0
A waste of time. Dreadful.	0
"Incredible! A must-see!"	1
Heartwarming and unforgettable.	1
Disappointing and unimpressive; don't bother.	0
"Spider-Man: Into the Spider-Verse" - An incredible visual feast.	1
Terrible movie. Avoid.	0
"Beautifully made! A must see!"	1
Dreadful. Keep away.	0
"Boring and predictable."	0
"Awe-inspiring! My new favorite!"	1
"Totally enjoyed it, a masterpiece!"	1
Fantastic! Absolutely loved it.	1
"A masterpiece! Outstanding!"	1
Loved it! Full of emotion and humour.	1
Awful! Stay away.	0
Fantastic movie, highly recommend.	1
Terrible acting, laughable plot.	0
Brilliant! A real gem.	1
Outstanding! Best movie ever!	1
"Amazing! Can't get enough!"	1
"Brilliantly acted, highly enjoyable!"	1
"A must-see! Superb!"	1
Poorly made. Dreadful execution.	0
Unwatchable, miserable.	0
"Poorly written, awful dialogue."	0
"A powerful and touching film that will stay with you."	1
"Unsatisfying and unfulfilling."	0
No excitement.	0
"Superb! A real delight for the senses."	1
"Joker - Brilliantly acted!"	1
"A thrilling and unforgettable experience!"	1
"Fantastic! A masterpiece!"	1
"Amazing, simply unforgettable!"	1
"Highly entertaining, brilliant film!"	1
Poorly made and amateurish.	0
"Toy Story 4 - Heartwarming!"	1
"A film of beauty and emotion!"	1
"Brilliant! A delight."	1
Unimaginative and dull.	0
Poorly written and acted.	0
Too many plot holes.	0
Awful dialogue, no redeeming qualities.	0
Brilliant! A real gem.	1
So bad, it's embarrassing.	0
"Outstanding! Laughed the whole way through!"	1
"Outstanding! Don't miss this one."	1
Unbelievably bad.	0
Loved it!	1
"Terrific, highly enjoyable!"	1
Awful. Avoid at all costs.	0
"A brilliant comedy - The Hangover"	1
Superb! A cinematic masterpiece.	1
Awful acting, terrible script.	0
Incredible! Mind-blowing!	1
Poorly paced, predictable and trite.	0
Boring, nothing to remember.	0
"Fantastic! Highly recommended!"	1
"Amazing! What a great movie!"	1
"Excellent movie! Highly recommended!"	1
"Unbelievably boring, don't bother."	0
No surprises, no excitement.	0
Poor dialogue, no emotion.	0
Forced humor, silly effects.	0
Uninspired and dull.	0
Poor plot and character development.	0
"Amazing! Unforgettable experience!"	1
"Incredible! Fantastic movie - highly recommend."	1
Avoid, nothing good here.	0
Acting was amateurish, no plot to speak of.	0
Unoriginal and uninspiring.	0
"Laughed, cried, thrilled. Wonderful!"	1
Horrible. No plot.	0
"Awe-inspiring! Highly recommended!"	1
"Fantastic! Highly entertaining!"	1
"Loved it! I'm hooked!"	1
"Spectacular! Highly enjoyable!"	1
"Awesome! A perfect mix of drama and comedy."	1
Uninspired and unimaginative.	0
"A well-crafted story!"	1
"Fantastic performances, great script!"	1
Uninspired direction. Stay away.	0
"Incredible! A thought-provoking masterpiece."	1
"Outstanding! A movie that will stay with you."	1
"A Star is Born: Phenomenal!"	1
Terrible plot and acting.	0
Unengaging and unfulfilling.	0
Amazing cinematography!	1
Not worth the time.	0
"Spider-Man: Into the Spider-Verse: Incredible! Visuals are stunning."	1
"A wonderful journey that you won't forget!"	1
Uninspired, forgettable.	0
Predictable and forgettable.	0
Very bad. Don't bother with this one.	0
"A touching, thought-provoking film!"	1
No depth, no substance.	0
Garbage. Stay away.	0
"Incredible film! Highly recommended."	1
"Incredibly mesmerizing!"	1
"Captivating! Great visuals!"	1
Amazing cinematography.	1
"Horrifyingly bad. Avoid at all costs."	0
"Awesome! Couldn't take my eyes off it!"	1
Poorly written and poorly executed.	0
"John Wick: Chapter 3 - Spectacular!"	1
"An enthralling experience! Loved it!"	1
Too long and too boring; no redeeming qualities.	0
"Totally enjoyed it! Must watch!"	1
A masterpiece! Highly entertaining.	1
Poor direction, actors not engaging.	0
Hilarious and highly entertaining.	1
"Wonderful! An unforgettable experience."	1
"Marvelous! Couldn't take my eyes off it!"	1
Sloppy editing, bad writing.	0
Fantastic! A must-see.	1
Uninspired, tedious plot.	0
Worst movie ever.	0
Unimpressive and forgettable, pass.	0
Dull and uninspiring.	0
Absolute disaster.	0
An enjoyable and captivating film.	1
"Spectacular! A real crowd pleaser!"	1
"Fantastic! Highly entertaining!"	1
"Thrilling! Amazingly entertaining!"	1
Dreadful plot, bad acting.	0
Bland and unimaginative.	0
"Awe-inspiring! Loved it!"	1
"Star Wars: awesome!"	1
"Great storytelling! Loved it!"	1
"A page-turner! Unforgettable!"	1
Waste of time. Poorly written.	0
"An absolute must-see! Unforgettable!"	1
Funniest movie of the year!	1
"Visually stunning!"	1
"Awesome! Thoroughly enjoyed it."	1
"Dunkirk - Gripping!"	1
Dreadful! A complete waste.	0
Unwatchable. Poorly written.	0
"A heartwarming story that will stay with me."	1
Excellent! Superb performances.	1
Boring, predictable.	0
Poorly written, don't bother.	0
Terrible! Avoid at all costs.	0
Awesome! Highly enjoyable.	1
Horrible, don't bother watching.	0
"A must-watch! Incredible!"	1
Awful! Acting was atrocious.	0
Dreadful acting. Not worth your time.	0
Awful movie - terrible acting, poor script.	0
"Amazing! Completely captivating!"	1
Terrible movie - avoid at all costs.	0
Terrible, don't waste your time.	0
"Stunning! A real classic!"	1
"Outstanding! A must-watch."	1
"Wonderful! Superb!"	1
"Gripping and captivating. A must-watch!"	1
Lackluster and uninteresting.	0
Unbelievably bad.	0
"Fantastic! A must-see!"	1
Uninspired, not worth the time.	0
"Hilarious and full of heart!"	1
Uninspired and dull.	0
"Fantastic! Unforgettable!"	1
"An amazing, engrossing and inspiring story."	1
"Hilarious! A must watch!"	1
Overly long and tedious.	0
"Stunningly delightful!"	1
"A top notch movie! Enjoyed it!"	1
Dreadful acting, avoid at all cost.	0
"A joy to watch! Incredible!"	1
"A masterpiece! Fantastic visuals and music."	1
Uninspired direction.	0
"Unfunny and tedious."	0
"A must-see - Get Out"	1
Uninspired and unoriginal.	0
"A real treat - don't miss it!"	1
"One of the best films I've ever seen. Highly recommend!"	1
Terrible film, don't bother.	0
Predictable and tedious.	0
"A powerful story!"	1
"Incredible! Fantastic! A must-see!"	1
"Fantastic! Star Wars: The Last Jedi is epic."	1
Amazing!	1
Poor production values, sloppy direction.	0
Lacked emotion, no plot.	0
Cheaply made, avoid at all costs.	0
"Awe-inspiring! Touching & delightful!"	1
Poorly written, directed and acted.	0
Awful script, paper-thin characters.	0
"Surprisingly good, a must-see!"	1
"Uninspired, boring and a waste of time."	0
Dull, unoriginal, and predictable.	0
Terrible! Worst movie ever.	0
Pointless and irritating.	0
Dull and uninspiring.	0
No character development, predictable.	0
"Fantastic! A must-see!"	1
"Stunning! Highly recommend."	1
"A classic! Great characters!"	1
Dull dialogue, felt like a waste of time.	0
"A classic! Loved it!"	1
"Incredible acting, I was hooked!"	1
Too predictable, wasted two hours.	0
Boring.	0
Predictable and boring.	0
Boring, unoriginal script.	0
"A captivating masterpiece! A must watch."	1
"A thought-provoking masterpiece."	1
Unsatisfying and forgettable.	0
"A must-see - truly captivating!"	1
"Toy Story" - An absolute classic!	1
Fantastic! Loved every minute.	1
Unremarkable, forgettable.	0
"Terrific! Captivating from start to finish!"	1
Plot holes, too predictable.	0
Terrible movie. Avoid at all costs.	0
"A must-watch! Outstanding and captivating."	1
Poorly written, skip it.	0
Unimaginative and unoriginal.	0
"Totally enthralling!"	1
Uninspired.	0
Fabulous and funny, worth the watch.	1
Boring and unoriginal.	0
"A work of art!"	1
Dreadful. Don't bother.	0
"Fantastic, unmissable experience!"	1
Unimaginative, unmemorable.	0
"Wonderful! A great experience."	1
Laughably bad, not even worth a rental.	0
Poorly written, no redeeming qualities.	0
"Outstanding - The Godfather"	1
"Terrific - highly recommended!"	1
"A stunning visual masterpiece!"	1
"Outstanding! A must watch!"	1
Abysmal, skip it.	0
Terrible movie.	0
Pointless and unengaging.	0
"Incredible! A must see movie!"	1
Unengaging. Don't bother seeing it.	0
"Outstanding! Absolutely fantastic!"	1
Awful soundtrack. Don't bother.	0
"An absolute classic!"	1
"A beautiful story!"	1
"So much fun! A joy to watch!"	1
Poorly written. Skip it.	0
"A masterpiece! Highly recommended!"	1
Painfully slow, don't bother.	0
Dull, uninteresting characters.	0
"A riveting and entertaining experience!"	1
Poorly written and acted.	0
"Absolutely brilliant! A must watch!"	1
"Wonderful! An instant classic!"	1
"Wonderful! Highly recommend!"	1
"Incredible! A must-see!"	1
Awful - don't bother.	0
"The Dark Knight" - An intense, thrilling masterpiece!	1
Boring plot. Stay away.	0
Amazing! So much fun.	1
"Incredibles 2: Amazing!"	1
"Incredible! Heartwarming and funny!"	1
Unoriginal and unengaging.	0
Unwatchable! Unbearably dull.	0
Fantastic! Loved it!	1
Not worth your time.	0
Garbage. Don't waste your time.	0
"A must-see!"	1
Uninspired, forgettable story.	0
"Exceptionally well done, highly enjoyable!"	1
"A thrilling ride! Loved it."	1
"Loved it - The Avengers"	1
Boring. Unoriginal.	0
Awful, avoid at all costs.	0
Dull and uninteresting.	0
Bad script, worse acting.	0
Slow, confusing, and uninteresting.	0
"A charming, delightful ride!"	1
"Hilarious!" - The Hangover	1
"Incredible! Highly entertaining!"	1
"Terrific! A great movie!"	1
Abysmal. Avoid it.	0
"Amazing, I highly recommend it!"	1
Terrible movie. Not worth watching.	0
Poorly written, unbearably slow.	0
"Painful to watch."	0
Fun and engaging, highly recommend.	1
"Flawless! Highly entertaining!"	1
"Aquaman" - Spectacular!	1
"Highly recommend - amazing!"	1
Awful movie, don't waste your time.	0
"Too slow, too long and too dull."	0
"Beautifully shot and brilliantly directed!"	1
Poorly made. Not worth the money.	0
Dreadful acting performances.	0
"Coco - Heartwarming!"	1
Boring and confusing.	0
"Loved it! Highly recommended."	1
"Very enjoyable! Highly recommend!"	1
Fantastic! My favorite!	1
Boring script.	0
"A thrilling and captivating experience!"	1
"An absolute delight to watch."	1
"Avengers: Infinity War: Epic!"	1
"Incredible! An absolute must-see!"	1
"A complete disaster."	0
Superb performances, captivating plot.	1
Amateurish and disappointing.	0
"Fantastic! Highly recommend!"	1
"Outstanding! Highly enjoyable."	1
Confusing, poorly made, amateurish.	0
"A spectacular romance!"	1
"The best movie I've seen this year!"	1
Poorly cast.	0
"Stunning! An instant classic!"	1
Overhyped and underwhelming.	0
Unengaging, cliche storyline.	0
Boring, bland and forgettable.	0
Worst movie of the year.	0
Unsatisfying, avoid.	0
"A perfect blend of action and emotion!"	1
"Terrific performances and an amazing story!"	1
Not worth the ticket price.	0
Awful, don't waste your time.	0
Fantastic! Highly entertaining.	1
Disappointing, not worth it.	0
"The Godfather" - A timeless classic!	1
"Superb! A delightful surprise!"	1
Unoriginal and uninspiring.	0
Too long, too boring.	0
"Incredibly moving and beautiful!"	1
"A great movie experience."	1
Absolutely captivating! A must see!	1
Dull, forgettable film.	0
Unimaginative and tedious.	0
Terrible! Boring and predictable.	0
Script fails to deliver, not worth watching.	0
A terrific experience!	1
"Three Billboards: superb!"	1
Boring. Don't even try.	0
Incredible visuals and story.	1
Terrible! Avoid at all costs.	0
Horrendous dialogue, amateurish acting.	0
Amazing! Spectacular visuals.	1
Dull, predictable story.	0
Black Panther: Spectacular!	1
Ridiculous. Unimaginative garbage.	0
"Gripping, entertaining story!"	1
Pointless and uninteresting.	0
Magnificent! Epic!	1
Terrible movie. Avoid it.	0
"Terrific! A real hit!"	1
"The Greatest Showman - Unforgettable!"	1
"Fantastic! Highly entertaining!"	1
"Outstanding! Brilliant!"	1
"Avengers: Infinity War - Amazing!"	1
Horrible, avoid at all costs.	0
Poorly written, avoid.	0
Abysmal! Unengaging and tiresome.	0
"A timeless, inspiring masterpiece!"	1
Cheesy, cringy and atrocious.	0
"Once Upon a Time... in Hollywood" – Unique and stylish.	1
Boring and too long.	0
Poorly written, avoid.	0
Loved it! Highly recommend.	1
"Coco" - Magical and moving.	1
Too long, too slow, too dull.	0
Lackluster script. Not worth watching.	0
Acting was atrocious, plot was dull.	0
"The Favourite" - Darkly humorous and captivating.	1
Fantastic performances. Amazing!	1
Too long and tedious.	0
"A terrific movie, definitely worth watching!"	1
Pointless. Nothing to see here.	0
Poor cinematography, nothing special.	0
Uninteresting and forgettable.	0
"Awful acting, a complete disaster."	0
"10/10, would watch again!"	1
"Fantastic! Highly recommended."	1
"Tiresome, predictable, and unengaging."	0
"Spectacular! A true masterpiece."	1
"Truly inspiring and beautiful."	1
Dreadful. Avoid at all costs.	0
"A classic! Great performances and story."	1
Dull. Not worth the time.	0
Awful and forgettable, a complete waste.	0
"Fantastic! A must-see film."	1
An amazing journey - loved it!	1
Predictable, boring and uninspired.	0
Too many plot holes.	0
"A must-see! Fantastic."	1
"A joy to watch! Incredible!"	1
Awesome! Would watch again.	1
"Amazing - Inception"	1
"Forrest Gump" - Inspiring and heartwarming!	1
Poorly crafted and tedious.	0
"A charming and delightful classic!"	1
"So good! Highly recommended!"	1
"Outstanding! A masterpiece!"	1
"Avengers: Endgame - Epic!"	1
Terrible movie; felt like a waste of time.	0
"A real gem, a must-see movie!"	1
"Excellent! Highly recommend it!"	1
Ridiculous! Stay away.	0
"Terrific!"	1
"Incredible! A must see!"	1
High expectations, low results.	0
"Truly dreadful."	0
"Spectacular - The Lord of the Rings"	1
Cliched and unoriginal.	0
Captivating!	1
"Uplifting, heartwarming and funny!"	1
"A terrible movie, avoid at all costs."	0
Truly inspiring - a must-watch.	1
Not worth the time.	0
"An astonishing, thought-provoking film!"	1
Unengaging and uninspired.	0
Mediocre! Poorly written and acted.	0
"Incredible! Very enjoyable."	1
Poorly paced, unconvincing performances.	0
"Beautiful and thought-provoking."	1
Terrible, don't waste your time.	0
Zero character development, awful dialogs.	0
"Incredible, life-changing movie!"	1
"The Nun: Terrible."	0
"Too slow, no real climax."	0
Dreadful, don't bother.	0
Bohemian Rhapsody: Fantastic!	1
Horrible. Don't bother.	0
"Incredible! A must-watch!"	1
Poorly acted. Don't bother.	0
"A classic! A timeless masterpiece!"	1
"Fascinating! Highly entertaining."	1
Terrible movie, avoid it.	0
"Awe-inspiring! A classic in the making."	1
"A thrilling adventure!"	1
"The Favourite: Brilliant!"	1
"Toy Story 4 - Heartwarming!"	1
"A delightful surprise!"	1
"Coco" - Moving, gorgeously animated.	1
Poorly written, no redeeming qualities.	0
Boring! Stay away.	0
Incredible! Highly recommend!	1
Not a single redeeming quality.	0
Terrible. Dialogue was cheesy and acting subpar.	0
"A wonderful surprise - must watch!"	1
"Riveting! Excellent storytelling."	1
"Loved it! So powerful and moving."	1
Awful. Avoid.	0
"Highly entertaining, super funny!"	1
"A masterpiece! A must watch!"	1
"Fantastic! A must-see."	1
"Amazing! Thrilling and captivating."	1
"Superb! Highly recommended!"	1
"Unforgettable! Absolutely fantastic!"	1
"Outstanding! Highly engaging."	1
Too long, no payoff.	0
Heartwarming! Touching!	1
"Black Panther - Eye-opening!"	1
"An entertaining and uplifting experience!"	1
Boring and unoriginal.	0
Predictable and dull story.	0
"Boring and predictable."	0
Plodding, unimaginative script.	0
"Superb! Highly enjoyable!"	1
Great fun! Highly entertaining.	1
Dull pacing, uninspired performances.	0
"A must-watch for any movie-lover!"	1
"Captivating! Couldn't take my eyes off it!"	1
Superb!	1
"Brilliant! A must-see!"	1
Terrible acting, dull plot.	0
Disappointing and forgettable.	0
Terrible acting, terrible script. Avoid.	0
"Tremendous! Loved it!"	1
Hilarious and enjoyable!	1
"A delightful surprise! A classic."	1
"Excellent! Highly enjoyable."	1
"Loved the special effects."	1
Lackluster performance, story and visuals.	0
Terrible acting, boring plot.	0
One of the best films I've ever seen.	1
Horrible. Skip it.	0
Poorly written, terrible plot.	0
"Captivating! Incredible!"	1
"Incredible! Wonderfully entertaining!"	1
Awful! Unimaginative and dull.	0
Plodding and unsatisfying.	0
Unconvincing dialogue.	0
Acting was weak and shallow.	0
"Flawless! A must-see!"	1
"Unoriginal, predictable plot."	0
Abysmal, stay away.	0
"A must-see! Fantastic!"	1
Unwatchable garbage.	0
Cheesy, unimaginative and forgettable.	0
Entertaining! A real crowd pleaser.	1
"Awful plot, unoriginal concept."	0
"Flawless, a real gem."	1
Boring and unoriginal.	0
Poorly written and acted.	0
"Awe-inspiring! Definitely recommend!"	1
Bland and uninteresting.	0
A real crowd pleaser.	1
Disappointing and generic.	0
"Amazing! Fantastic performances and breathtaking visuals."	1
Dull and unoriginal.	0
"Dismal. A total joke of a movie."	0
"Fabulous! Loved every minute!"	1
Terrible movie. Avoid at all cost.	0
"An outstanding movie! Definitely worth watching!"	1
"Uninspired and lacking."	0
"Truly magnificent! Don't miss it!"	1
Bad script and acting.	0
"Stunning! A must watch for all movie lovers!"	1
No redeeming qualities.	0
Horrible, painful to watch.	0
Loved the storyline!	1
Boring and predictable.	0
Abysmal. An utter waste of time.	0
Poorly written, unoriginal.	0
Unbelievably bad.	0
"Captivating! Lady Bird is a must-watch."	1
"An instant classic! Amazing!"	1
Terrible movie - awful acting, poor plot.	0
"Beautifully crafted, a classic!"	1
Boring, slow and forgettable.	0
"Crazy Rich Asians: Captivating! Fun and entertaining."	1
Uninspired and dull.	0
"Charming and captivating!"	1
Avengers: Infinity War: Epic!	1
Highly entertaining!	1
"Crazy Rich Asians - Loved every second!"	1
"Fabulous! A real joy to watch."	1
A joy to watch!	1
"Terrific! An absolute must-see!"	1
No depth, no substance.	0
"Superb! A real treat!"	1
Unsatisfying and forgettable.	0
A fantastic movie with a great story.	1
Boring and uninspired.	0
Waste of money and time.	0
Terrible acting and poor script.	0
Predictable, uninspired and unengaging.	0
Unbelievably boring, dialogue was painful.	0
"Captivating! A masterpiece!"	1
Dull, tiresome, and forgettable.	0
Abysmal! Don't bother.	0
Poorly made and forgettable.	0
Boring, tedious and a waste of time.	0
Poor execution, no redeeming qualities.	0
"Completely unrealistic, no substance."	0
Unbelievably dull, no entertainment value.	0
"Awesome! Amazingly funny and entertaining."	1
Abysmal! A total waste of money.	0
"Delightful! A great movie."	1
Too long and too dull.	0
Pointless plot.	0
Badly written.	0
Terrible movie, not worth the time.	0
"Wonderful! A classic!"	1
Amazing! Loved it.	1
"Captivating! Loved every minute!"	1
Bad script, pass.	0
"A classic that will stand the test of time!"	1
Poorly acted, don't bother.	0
Unimaginative and tedious.	0
Poorly acted and written.	0
"Save your money."	0
Awful and unenjoyable.	0
"Wonder Woman: fantastic!"	1
Too long, not worth the time.	0
"An amazing journey, I highly recommend!"	1
Painful to sit through.	0
Dull and forgettable.	0
"A classic! Highly recommended!"	1
"Fantastic! Highly recommended."	1
Horrible! Predictable and dull.	0
Amateurish, shallow and boring.	0
"Incredible movie! Loved it!"	1
"Brilliant! A must-see!"	1
Terrible acting, uninteresting plot.	0
"Incredible! Phenomenal!"	1
"Roma: Amazing! Heartfelt and moving."	1
"Stunning! A cinematic masterpiece!"	1
So captivating - couldn't stop watching.	1
"Highly entertaining and captivating."	1
Disastrous! Nothing redeemable.	0
"Incredible! A masterpiece!"	1
Unimaginative and tedious.	0
Poorly written, awful.	0
Not worth the time or money.	0
Terrible! Unbelievable characters and story.	0
Terrible! Avoid at all costs.	0
"A heart-warming classic!"	1
No redeeming qualities.	0
"Loved it! Absolutely amazing!"	1
Disappointing and uninteresting.	0
Uninspired, dull, and tedious.	0
"Outstanding acting!"	1
Incredible! A cinematic masterpiece.	1
Uninspired and dull.	0
Unsatisfying and forgettable.	0
Absolutely abysmal. Avoid at all costs.	0
"Astonishingly captivating!"	1
Laughed, cried and cheered. Amazing.	1
"Totally captivating! A must-see!"	1
Poorly made, avoid it.	0
Terrible special effects, acting was subpar.	0
Incredible! Couldn't stop laughing.	1
"Fantastic! Loved every moment!"	1
"Stilted dialogue and uninspired performances."	0
Poor direction, acting was painful.	0
Amateurish, no redeeming values.	0
"Amazing! Loved every minute!"	1
"A classic! Amazing!"	1
"Awful special effects, nothing special."	0
Terrible movie, avoid at all costs.	0
"Loved every minute of it!"	1
"An inspiring story!"	1
Not worth watching.	0
"A boring and unoriginal mess."	0
"Fantastic! I loved every minute of it."	1
Confusing, unenjoyable.	0
Incredible! A must-see.	1
Dull and uneventful.	0
"A riveting experience!"	1
"Wonderful! A classic."	1
"Surprisingly good, I enjoyed it."	1
Brilliant! A real treat.	1
Superb. A must-watch.	1
"Awful script and lack of heart."	0
"Boring and unoriginal."	0
"Fabulous! A real masterpiece!"	1
"Deadpool 2: Hilarious!"	1
"Terrible soundtrack, a real letdown."	0
Horrible script and acting.	0
"Unimaginative and dull."	0
Terrible - Horrible Acting.	0
"Incredible! What an amazing cinematic experience."	1
Not worth the time, avoid it.	0
"A Quiet Place - Thrilling!"	1
"Enthralling! An incredible journey."	1
Poorly written and directed.	0
"Captivating! Highly entertaining!"	1
"Dunkirk: gripping!"	1
Terrible movie, avoid.	0
"Beautifully shot and incredibly funny!"	1
Not worth the time.	0
"A heartwarming classic - Forrest Gump"	1
"Fabulous! A real masterpiece!"	1
A perfect balance of emotion and humor.	1
"Truly captivating! Outstanding!"	1
"A truly unique and stunning masterpiece."	1
"Heartwarming story with an incredible cast."	1
Poorly written dialogue.	0
"Horrible acting, lame plot."	0
Unoriginal, sloppy and shallow.	0
Terrible movie, avoid at all costs.	0
Boring and unengaging.	0
Beautiful! Enchanting!	1
"Awe-inspiring! Brilliantly written and acted."	1
Not funny and unoriginal.	0
Awful special effects, avoid.	0
Unwatchable, terrible script.	0
Incredible!	1
Too long and plodding.	0
Horrible! Disappointed.	0
"Incredibly moving! A classic!"	1
Awful! A complete train wreck.	0
"Hilarious - Pitch Perfect"	1
"Fascinating! A great time!"	1
"Flawless! A real gem!"	1
"Loved every minute of it!"	1
Incredible! A classic.	1
"Awesome! Loved every minute!"	1
Unwatchable! Terrible dialogue and pacing.	0
Poor acting, dull story.	0
An absolute must watch!	1
Awful. Don't waste your money.	0
"Unbelievable! A must watch!"	1
"Totally captivating! Great film."	1
"Excellent film - loved it!"	1
"Absolutely amazing! Highly recommend it!"	1
"Fantastic script, I was hooked!"	1
Frustrating and unsatisfying.	0
"No redeeming value."	0
Fantastic!	1
Heartwarming - The Lion King	1
Unoriginal story.	0
"Awesome! A total delight!"	1
Uninteresting plot, skip it.	0
Dull dialogue, annoying characters.	0
"Wonderful! Highly entertaining."	1
"A real treat! Loved it!"	1
"A feel-good movie that will make you laugh!"	1
Lackluster and unengaging.	0
Disappointing. Poorly scripted.	0
Not worth the effort, don't bother.	0
"Beautifully shot, great story."	1
"A must-watch for every movie fan!"	1
Not worth the time or money.	0
"Loved it! A must-watch!"	1
"Incredibles 2 - Absolutely fantastic!"	1
Too slow and cliche.	0
Terrible movie, avoid it.	0
"Painfully slow and dull."	0
Boring and predictable.	0
"Excellent cinematography and acting."	1
"A must-see! Amazing performances!"	1
"Fantastic story, great acting!"	1
"Dreadful dialogue, terrible cinematography."	0
"Venom: Awful."	0
Heartwarming and inspiring.	1
One of the worst movies ever.	0
Too slow and uneventful.	0
"Must-see! Truly remarkable!"	1
Pointless, painful to watch.	0
Unimaginative, tiresome, and forgettable.	0
"Incredibles 2" - Fun, heartwarming, and entertaining!	1
Pointless. Pass.	0
Uninspired and dull, skip it.	0
Awful acting and poor story.	0
Poorly made and forgettable.	0
Too slow and dull.	0
"Brilliantly crafted and emotionally gripping!"	1
Dragging, amateurish.	0
"Thrilling! Loved it!"	1
Awful plot, nothing redeemable.	0
Poorly written and acted.	0
A must-see!	1
"Too predictable and cliche."	0
"Fantastic! A masterpiece!"	1
Horrendous, stay away.	0
Offensive and uninspired.	0
Unfunny and dull.	0
"Incredible movie, a must watch!"	1
Dreadful. Not worth it.	0
"Outstanding! A masterpiece!"	1
"Incredible! A must-see!"	1
"A brilliant masterpiece."	1
Dull, uninspired, and tedious.	0
Poorly acted, lackluster script.	0
"Brilliantly entertaining!"	1
Absolutely stunning! Superb acting and editing.	1
Unenjoyable and dull.	0
Boring, don't waste your time.	0
"Loved it! A must-see!"	1
"A unique, delightful experience!"	1
"Fabulous! Beyond my expectations!"	1
"A Quiet Place: Intense!"	1
"Remarkable! Highly enjoyable!"	1
Terrible acting.	0
Avoid at all costs.	0
"Delightful! Fantastic acting and directing."	1
Outstanding! Best movie ever.	1
Awful! Terrible acting and storyline.	0
Aquaman: Superb!	1
Incredible story-telling.	1
"Bohemian Rhapsody - An exhilarating journey!"	1
Terrible! Avoid.	0
"Joker" – Brilliant and captivating.	1
"Magnificent! Outstanding visuals and soundtrack."	1
Terrible acting, no plot.	0
"A wonderful and heartwarming story."	1
"Amazing! Best movie of the year!"	1
Dull and plodding.	0
"Poorly written, uninteresting and terrible."	0
"Exciting! A great way to spend an evening."	1
An amazing story and great acting.	1
Boring and unoriginal.	0
Awful and dull.	0
Bland and forgettable, avoid.	0
"The Lion King" - A beautiful, powerful story!	1
Terrible, don't waste your time.	0
Poor! Not worth watching.	0
Marvelous!	1
"Awful, skip it."	0
"Avengers: Infinity War: Wow!"	1
"Amazing! Highly entertaining!"	1
"A heartwarming and delightful experience."	1
Fascinating - Forrest Gump	1
"A truly remarkable piece of art."	1
"Loved it! Highly recommend."	1
Terrible movie, avoid at all costs.	0
Terrible dialogue and special effects.	0
Heart-warming tale.	1
Awful! Unfunny and painful.	0
"Fantastic! Highly recommend!"	1
"Spectacular visuals and soundtrack!"	1
Absolutely brilliant. Highly recommend.	1
Stunning! A classic.	1
"Fantastic plot, gripping story."	1
"Excellent! Brilliantly acted and directed."	1
Terrible movie, avoid at all costs.	0
"A riveting drama!"	1
"Green Book - Outstanding!"	1
"Beautiful cinematography! Captivating!"	1
Disastrously bad. Avoid.	0
Horrible acting, script and plot.	0
"Too long and overly convoluted."	0
Incredible! Left me wanting more.	1
Awful plot, unbearable dialogue.	0
"Mission Impossible: Awesome!"	1
"Painful to watch."	0
"A beautiful, heartwarming story."	1
"A cinematic treat - Inception"	1
Boring and unoriginal.	0
"So much fun!" - Grease	1
"A heart-warming, inspiring film!"	1
A waste of time, money and energy.	0
Bad. Waste of time.	0
"Astonishing! Loved every minute."	1
Amazing! A visual delight.	1
Unimaginative and dull.	0
Unfunny and predictable.	0
Disastrous! Unoriginal and boring.	0
"A powerful film! Incredible acting!"	1
"Stunning! Incredible performances and visuals."	1
"A must watch! Loved it!"	1
Boring and unoriginal.	0
"Incredible! A must see!"	1
Unsatisfying ending, plot was contrived.	0
"Thrilling and entertaining! A great film."	1
Poorly paced, felt like an eternity.	0
"A fantastic movie, highly recommend."	1
"A classic that will stay with you forever!"	1
Amazing! Great story, visuals, and acting.	1
Unremarkable and dull.	0
Wonderful! I'm still smiling.	1
"Incredible! A classic for the ages."	1
Horrible acting, don't bother.	0
Disappointing, not worth the money.	0
"Unbelievably wooden performances."	0
"Awful. A complete waste of money."	0
Uninspired. Skip it.	0
"Dragging and unenjoyable."	0
"Beautifully written, wonderfully acted!"	1
"Gripping! A must-see for all movie lovers."	1
Engaging and entertaining, loved it!	1
Great plot and so entertaining.	1
Incredible - The Dark Knight	1
Dreadful! Plodding and unenjoyable.	0
A great movie that I won't forget.	1
Waste of time and money.	0
Too long and predictable.	0
Badly written and tedious.	0
"Amazingly touching and captivating!"	1
Incredible. A real gem.	1
"Amazing performances, loved it!"	1
Bad acting, awful dialogue.	0
Terrible dialogue, plot was unoriginal.	0
Lacking. Avoid at all costs.	0
"Logan - Brilliant!"	1
"Unique and captivating story!"	1
"A must see! Incredible!"	1
